Date,UNI_price,AAVE_price,MKR_price,SNX_price,COMP_price
2020-09-10,,,540.1128492008339,5.372491313412087,178.51113968033386
2020-09-11,,,525.9126180555536,5.717263888888861,171.72795833333296
2020-09-12,,,518.839020833332,5.8734097222222434,174.16932638888872
2020-09-13,,,502.8363680555557,5.637194444444397,173.29332638888857
2020-09-14,,,494.94096527777714,5.381208333333321,165.9296180555553
2020-09-15,,,480.04845833333343,4.976635416666668,162.3687152777776
2020-09-16,,,465.54611111111234,4.5128888888889565,152.11368055555624
2020-09-17,3.2426086956521765,,483.5189375000001,4.666187500000008,153.70096527777864
2020-09-18,5.491076388888898,,496.5048333333325,4.53243402777772,159.81295138888885
2020-09-19,6.531111111111113,,512.6463263888882,4.381840277777775,153.1396041666665
2020-09-20,5.363472222222226,,492.0329513888891,4.317333333333366,148.5556875000003
2020-09-21,4.759340277777794,,466.4995416666662,3.819788194444473,136.50185416666687
2020-09-22,4.119756944444442,,457.662381944445,3.987284722222235,137.11368750000054
2020-09-23,4.409736111111104,,455.5822430555567,4.05370486111114,138.65008333333327
2020-09-24,4.898534722222215,,461.90901388888886,4.135375000000066,135.8336458333331
2020-09-25,5.113298611111131,,494.6474583333346,4.64554513888888,137.8486458333335
2020-09-26,4.854541666666646,,513.0674583333345,5.051767361111039,142.53217361111132
2020-09-27,4.8650138888889085,,505.4575486111117,5.072020833333302,140.0586111111118
2020-09-28,4.580902777777821,,520.9491249999993,5.144215277777775,136.81536111111058
2020-09-29,4.253250000000014,,518.9507291666667,4.888954861111051,131.80731944444435
2020-09-30,4.13293055555557,,533.5687708333334,4.692868055555558,133.4499791666668
2020-10-01,4.250569444444429,,580.2935624999998,4.7499722222222,133.96819444444438
2020-10-02,3.9400625000000047,,553.0695694444441,4.345333333333381,122.7937847222224
2020-10-03,3.914187499999996,,572.3117500000004,4.442513888888841,123.2313125
2020-10-04,3.7730416666667206,,560.8755972222225,4.418906250000032,120.45502083333324
2020-10-05,3.513722222222253,,557.6911805555544,4.299541666666654,122.28167361111127
2020-10-06,3.0384097222222106,,538.8575763888863,3.851847222222314,112.14290972222229
2020-10-07,2.72047916666667,,518.9507430555543,3.70435069444448,105.97448611111106
2020-10-08,3.0123680555555565,,519.131534722225,3.856427083333336,108.06432638888889
2020-10-09,3.3558541666666724,,547.6375694444433,4.051836805555482,110.58249999999958
2020-10-10,3.408423611111105,,589.6428819444432,4.336534722222235,116.2644930555558
2020-10-11,3.319993055555569,,588.179118055556,4.175777777777772,114.0054583333338
2020-10-12,3.429347222222221,,586.6524444444449,4.28569444444443,116.17411111111112
2020-10-13,3.403256944444414,51.13655172413805,581.7731736111133,4.537298611111141,115.62870833333332
2020-10-14,3.256041666666663,52.657986111111214,578.3524722222243,4.451809027777899,111.03114583333296
2020-10-15,3.056166666666663,47.81548611111123,564.5978541666648,4.150760416666645,107.24787499999968
2020-10-16,3.139777777777756,41.63878472222203,548.2520763888908,3.987229166666739,103.69946527777756
2020-10-17,3.0474236111111463,41.18576388888881,552.8228958333333,3.938791666666552,103.8072569444449
2020-10-18,3.1496736111111527,40.33965277777777,564.4625625000006,3.945746527777819,105.4480833333334
2020-10-19,3.1995555555555213,38.86826388888869,573.3966805555574,3.849402777777732,103.59226388888924
2020-10-20,2.999312500000031,34.36815972222223,563.7317847222216,3.5675486111111128,96.50644444444426
2020-10-21,2.9774791666666367,34.59802083333336,563.7187708333307,3.615326388888878,96.74997916666676
2020-10-22,3.026909722222206,36.21538194444451,588.428555555555,3.776527777777704,99.03480555555556
2020-10-23,3.0250486111111363,39.875208333333255,594.6706180555558,3.8158611111111487,103.5826180555556
2020-10-24,3.0090069444444856,40.6410763888889,596.7230763888881,3.806038194444515,105.02404166666705
2020-10-25,2.8997361111111,39.26159722222221,591.1621180555577,3.650562499999965,103.95147916666662
2020-10-26,2.7545208333333586,37.632736111111,587.9149722222207,3.624656250000017,101.46542361111104
2020-10-27,2.8148263888888985,36.28709027777791,581.641083333332,3.549802083333325,108.48552777777738
2020-10-28,2.708159722222239,33.55438194444452,560.9437638888895,3.5031597222221933,113.01609027777788
2020-10-29,2.617798611111062,30.743069444444423,539.1302777777786,3.529701388888918,101.74897916666644
2020-10-30,2.3669583333333226,30.190076388888823,524.2411874999997,3.0997847222222394,92.94277777777788
2020-10-31,2.347777777777757,30.636777777777816,524.3472499999976,3.0667916666666826,92.0467430555557
2020-11-01,2.289090277777783,29.3856666666666,529.9902847222234,2.8612638888888884,91.69622222222216
2020-11-02,2.317270833333327,31.087680555555604,538.3246944444462,2.7531979166666667,93.25952777777786
2020-11-03,2.1396319444444805,28.329506944444518,519.22279861111,2.525868055555631,85.92214583333373
2020-11-04,2.0460833333333124,27.730333333333437,514.240479166667,2.5576805555555904,86.11040972222192
2020-11-05,2.022909722222197,28.568041666666776,532.4655000000015,2.809416666666663,88.49288888888871
2020-11-06,2.465256944444443,36.05783333333333,533.1036041666656,3.364003472222223,94.67080555555532
2020-11-07,2.7328888888888985,42.816312499999896,536.5370416666668,3.801875000000018,101.01031250000008
2020-11-08,2.675944444444474,48.54777083333326,525.3239722222249,4.075451388888903,96.30059027777796
2020-11-09,2.713083333333325,54.10558333333344,527.5868819444456,4.22764583333332,96.61485416666652
2020-11-10,2.894166666666661,61.67365972222227,535.7250208333329,4.510506944444432,100.17236111111092
2020-11-11,3.077076388888885,59.361562500000126,550.8312916666663,4.452795138888804,108.0462569444444
2020-11-12,2.9935694444444687,55.17479861111087,538.1073958333311,3.9308055555555206,103.76240972222216
2020-11-13,3.363854166666668,60.58908333333325,542.0473472222225,4.129222222222188,106.97215972222244
2020-11-14,3.731666666666664,62.57802777777809,534.7453611111097,4.118145833333346,114.34336111111082
2020-11-15,3.998965277777761,66.54921527777782,521.3070833333353,4.258687500000002,122.54886111111138
2020-11-16,3.735576388888904,67.8412222222223,518.2078194444437,4.294506944444469,120.47138194444469
2020-11-17,3.675215277777775,73.73117361111129,518.8821319444435,4.728652777777792,123.08252777777795
2020-11-18,3.529409722222253,74.3103680555556,515.9277222222242,4.804902777777787,114.78613888888876
2020-11-19,3.546513888888879,74.98867361111076,511.9887152777784,4.842638888888825,114.81848611111104
2020-11-20,3.883902777777765,77.94028472222239,515.4814722222225,5.216309027777832,118.59940972222226
2020-11-21,3.764361111111076,73.75504861111112,535.3946458333324,5.231920138888889,120.63691666666676
2020-11-22,3.697465277777788,69.19061111111114,546.9560972222231,4.978534722222233,120.42995833333356
2020-11-23,3.856631944444433,70.21031944444475,581.6360138888878,5.2587708333333065,122.76263888888884
2020-11-24,4.1555625,69.91043749999987,602.1498055555539,5.384111111111138,127.91966666666656
2020-11-25,3.962965277777786,64.92172916666647,594.2454375,5.012138888888907,129.6352569444443
2020-11-26,3.359083333333328,59.15272916666663,524.4461944444437,4.125201388888916,108.554645833333
2020-11-27,3.345354166666678,62.243624999999874,521.2520694444449,4.16913194444447,104.80780555555508
2020-11-28,3.378680555555595,62.1692291666668,520.5888333333311,4.190805555555583,106.19597916666652
2020-11-29,3.453826388888888,65.47786805555558,534.5387152777794,4.287680555555539,108.72374305555576
2020-11-30,3.6705416666666912,75.05730555555587,556.5651458333313,4.751975694444498,111.81331249999982
2020-12-01,3.706916666666652,75.53450694444426,547.5033124999995,4.89087152777774,110.08490277777776
2020-12-02,3.80911111111109,83.09186111111114,549.0392430555548,5.207690972222255,109.04453472222166
2020-12-03,3.914097222222212,87.3078611111108,577.53979861111,5.163468749999973,127.22531944444457
2020-12-04,3.738416666666667,87.45474305555575,559.3240416666662,5.131395833333308,137.44138888888878
2020-12-05,3.6009652777777883,86.874486111111,526.765000000002,5.13245486111116,133.81795138888887
2020-12-06,3.628423611111102,87.90356944444437,521.8473680555554,5.153375000000037,136.92774305555568
2020-12-07,3.681104166666659,91.15308333333353,519.6579375000007,5.159972222222119,140.70893749999962
2020-12-08,3.5571597222222118,86.31768749999983,510.7453263888887,5.118180555555581,161.7282569444445
2020-12-09,3.303805555555545,81.58246527777806,492.6945208333347,4.71386111111111,158.57548611111127
2020-12-10,3.2642500000000143,79.34414583333312,510.4794027777802,4.65525694444444,155.60352083333325
2020-12-11,2.995944444444439,74.04414583333319,509.0658958333353,4.325847222222249,143.9618888888891
2020-12-12,3.1097013888888707,78.2198888888888,514.9715486111086,4.478204861111039,148.15622222222305
2020-12-13,3.2427291666666465,81.04594444444461,523.4138263888871,4.601635416666704,147.56163888888852
2020-12-14,3.3078194444444926,82.9715347222223,531.3772500000031,4.869444444444388,151.0823611111115
2020-12-15,3.411041666666672,86.83871527777785,536.7881527777778,5.373586805555543,151.02686805555592
2020-12-16,3.383750000000036,84.70285416666648,525.6819861111106,5.183250000000048,153.24453472222288
2020-12-17,3.715270833333363,85.83928472222233,542.8084930555545,5.283156249999983,160.48129166666644
2020-12-18,3.703277777777787,84.92322916666652,549.561791666666,5.785368055555543,159.43088194444428
2020-12-19,4.0477499999999855,91.99943055555528,574.2188125000018,6.271295138888847,159.9824513888894
2020-12-20,3.9024583333333087,87.17029166666673,560.1646458333354,6.13669444444435,156.41456250000007
2020-12-21,3.655423611111108,82.72143055555554,534.0635902777782,6.047111111111148,147.476847222223
2020-12-22,3.550437499999982,81.41668749999981,535.3247500000007,6.433875000000003,143.80638888888933
2020-12-23,3.5420555555555557,78.1800972222221,529.1377569444451,7.587267361111161,137.66857638888916
2020-12-24,3.334305555555581,76.23801388888899,513.0103541666665,7.076510416666612,131.57709027777773
2020-12-25,3.483493055555554,78.38042361111086,534.3192708333331,7.36225694444438,137.44196527777794
2020-12-26,3.482972222222211,76.99808333333317,534.6143263888857,8.069708333333367,132.1469652777779
2020-12-27,3.540041666666643,76.76811805555515,555.2473124999991,8.04396875000003,132.86218055555523
2020-12-28,3.78183333333332,82.30431944444443,585.0581736111114,8.084729166666724,136.98015277777773
2020-12-29,3.62097916666666,78.12656944444446,566.4679791666656,7.752559027777773,136.40290277777777
2020-12-30,3.864111111111079,81.80546527777801,566.4659166666679,7.495538194444318,149.75249305555616
2020-12-31,4.589236111111145,83.31360416666682,571.4744236111114,7.420434027777748,149.11323611111078
2021-01-01,4.95305555555555,87.71398611111104,589.8866458333349,7.834704861111152,145.88177777777776
2021-01-02,4.7596458333333365,86.16277083333348,592.7606319444444,8.280694444444519,142.89924305555502
2021-01-03,5.039263888888905,87.28484722222223,659.8172291666676,8.580090277777742,142.71472916666673
2021-01-04,5.484958333333339,102.63174999999978,682.4146458333356,9.990611111111113,149.06105555555544
2021-01-05,5.879590277777781,114.14518749999984,707.3895277777773,12.026913194444372,157.41527777777776
2021-01-06,6.267076388888879,115.81820138888892,879.5314791666691,12.496989583333423,170.18406944444453
2021-01-07,6.32472916666668,118.37857638888886,1086.2991527777767,12.216114583333226,179.05685416666708
2021-01-08,6.004666666666672,111.50547222222184,1056.626090277775,11.766274305555488,167.2961597222218
2021-01-09,6.087326388888878,113.5980486111112,1220.953930555556,12.055131944444526,173.3947013888888
2021-01-10,6.195034722222236,125.04209722222234,1700.8269305555602,13.671562499999956,193.2595833333334
2021-01-11,5.235215277777762,111.06918749999988,1299.468687500001,12.366652777777787,166.61351388888815
2021-01-12,5.411041666666678,121.93430555555577,1474.4752430555536,14.181250000000018,187.21361111111145
2021-01-13,5.8219097222222285,136.3263888888889,1475.9531597222276,15.228333333333303,203.17041666666688
2021-01-14,6.517249999999984,145.27555555555543,1546.4080069444487,15.104232638888854,213.1167361111112
2021-01-15,7.0579652777777575,154.30081944444473,1522.413604166664,14.599513888888916,204.5528680555556
2021-01-16,7.918618055555565,186.2655555555557,1526.297548611109,16.056486111111102,211.86077777777743
2021-01-17,8.598256944444417,189.40578472222197,1462.9412013888882,15.493826388888984,213.53916666666643
2021-01-18,9.0534236111111,188.83393750000045,1423.2003749999965,15.267913194444365,224.62659722222156
2021-01-19,9.104944444444458,200.0649236111113,1452.376298611109,15.889100694444387,225.5889305555553
2021-01-20,8.422000000000015,187.519652777778,1367.386069444444,14.976878472222351,210.39415972222207
2021-01-21,8.191284722222228,176.25171527777755,1283.0670000000014,13.950145833333396,192.16338888888896
2021-01-22,8.3375347222222,184.1170694444447,1277.8789513888887,13.718100694444304,196.7423402777773
2021-01-23,9.07152083333333,202.55118749999968,1402.7314861111113,14.723833333333268,206.28398611111103
2021-01-24,10.517076388888896,244.18711805555512,1424.0992152777849,16.39307638888888,222.79181944444403
2021-01-25,11.80178472222218,258.0546319444455,1439.1769861111102,16.807465277777847,237.4183402777774
2021-01-26,12.795777777777827,262.6355486111123,1381.7425694444423,15.94913541666667,222.3228541666664
2021-01-27,14.094937499999956,275.265243055558,1368.510034722223,16.08351388888892,225.67513888888848
2021-01-28,14.47832638888895,288.56686111111094,1390.73461111111,16.378215277777702,240.53898611111148
2021-01-29,14.791826388888849,289.7131388888891,1394.8947291666675,16.512385416666614,251.9767777777771
2021-01-30,16.492652777777778,298.0976805555556,1455.7049375,17.173572916666597,312.74175694444455
2021-01-31,18.707458333333356,303.5796249999995,1492.4235277777757,18.20962847222224,322.111166666666
2021-02-01,18.4748125,294.48852777777694,1464.9931527777749,17.23642013888883,351.5454791666674
2021-02-02,18.997923611111084,293.087520833333,1604.813777777776,16.834972222222113,348.101173611112
2021-02-03,19.53958333333331,325.94220138889006,1690.7397916666716,17.228739583333315,355.3168055555544
2021-02-04,20.601868055555528,442.7742777777779,1810.323090277777,18.56962500000016,427.91281944444506
2021-02-05,20.62743055555556,499.8809444444439,2512.851368055564,21.421083333333296,496.4010416666665
2021-02-06,19.872006944444472,472.51985416666776,2562.1686875,20.883281250000028,470.6410208333325
2021-02-07,18.39745138888887,444.6195624999992,2447.348513888891,19.655003472222177,439.16370833333576
2021-02-08,19.07064583333335,495.54849305555865,2557.528902777773,20.920746527777784,467.8625763888873
2021-02-09,19.253791666666626,489.972472222221,2516.4594444444515,22.24498958333332,462.60247222221983
2021-02-10,20.718277777777857,527.0607152777791,2541.3757083333307,25.487333333333435,487.1642777777786
2021-02-11,20.642923611111147,524.0478541666662,2520.4959236111044,25.673802083333232,484.8591250000015
2021-02-12,22.46269444444441,519.1139999999979,2634.050215277774,26.431263888889006,525.8991527777779
2021-02-13,22.23737500000001,509.2115902777784,2656.7969305555544,26.537680555555845,528.0069791666679
2021-02-14,21.59427777777785,484.0280694444424,2563.602118055566,25.817010416666463,492.0253125000012
2021-02-15,20.172868055555607,462.73403472222304,2450.571548611115,24.74529513888871,462.57905555555584
2021-02-16,20.558138888888955,448.7072152777774,2503.191340277778,24.674756944444603,467.99402083333337
2021-02-17,20.425159722222173,432.2547847222237,2499.97947222221,23.521986111111115,445.1954444444439
2021-02-18,21.33913194444444,459.6994444444434,2620.8725486111057,23.71740277777802,464.1248958333334
2021-02-19,20.436944444444453,430.46773611111087,2561.902840277781,22.521621527777715,460.017631944446
2021-02-20,26.33280555555561,459.282777777778,2720.500548611117,24.1385729166667,474.45625000000064
2021-02-21,29.8641736111111,440.5711666666669,2648.322312500002,23.05219097222221,457.85967361111096
2021-02-22,27.164750000000108,417.2213125000009,2433.212298611116,21.177479166666732,435.47047222222216
2021-02-23,23.23793750000013,345.5292500000006,2090.285159722227,17.770211805555736,375.7500069444444
2021-02-24,25.778513888888888,381.8845138888885,2307.526062499994,19.598937499999856,430.9124375000004
2021-02-25,25.056937500000043,368.2462430555564,2217.617493055557,20.32938194444458,437.61361111111177
2021-02-26,22.989659722222232,330.3939652777774,2009.0214652777772,18.392999999999954,397.63729166666616
2021-02-27,23.830430555555477,339.01559722222123,2017.2324236111133,19.27533333333341,415.8974097222211
2021-02-28,21.914083333333327,324.2018749999986,1907.546715277774,17.65547916666668,378.0020694444444
2021-03-01,23.636833333333243,374.0371805555552,2170.0229652777803,19.78734027777781,442.652194444444
2021-03-02,25.9374652777777,390.2458055555556,2186.5949722222263,21.99901041666677,504.7344305555536
2021-03-03,26.23897916666667,403.05043749999896,2263.1028472222224,23.213809027777604,503.3783055555557
2021-03-04,27.734798611111103,387.7215694444452,2153.5745416666714,22.5904375000001,479.92224999999536
2021-03-05,27.368986111110967,358.2186250000003,2094.259506944446,20.6308506944444,457.7971597222241
2021-03-06,28.182347222222223,369.188347222222,2148.9636180555526,20.829041666666598,488.44628472222274
2021-03-07,31.170131944444456,401.31865277777774,2202.9607777777724,21.27512500000006,484.1183958333339
2021-03-08,33.27425694444449,409.8711180555559,2149.2068194444464,21.213357638888947,472.86683333333326
2021-03-09,33.13497916666677,430.37472916666655,2206.5152916666784,22.00342708333344,484.3200486111128
2021-03-10,31.71077083333337,427.2255486111097,2235.1165972222084,22.351388888889044,478.511916666664
2021-03-11,30.700381944444427,404.761305555554,2194.726465277774,21.35936111111117,467.8951736111109
2021-03-12,30.709208333333383,383.71593055555513,2187.818069444442,19.80105902777787,450.5482361111116
2021-03-13,32.16343055555555,392.4104027777781,2155.3033541666737,20.026687499999863,446.0950972222222
2021-03-14,32.11597222222219,391.3478055555553,2134.032798611106,19.780965277777835,448.2323194444444
2021-03-15,30.340888888888923,374.2004375000007,2024.5363680555536,19.081479166666725,434.430444444444
2021-03-16,29.090333333333344,366.2706041666669,2037.273097222219,18.63660763888889,431.3801805555564
2021-03-17,30.465902777777977,368.7730694444441,2088.718708333344,18.5023298611111,428.2518333333338
2021-03-18,30.634694444444424,371.7413680555558,2129.670083333336,19.072190972221996,436.4148472222236
2021-03-19,31.40913194444448,370.1060625000012,2096.2131666666687,19.222975694444504,434.6259930555569
2021-03-20,33.29072222222244,383.4336597222217,2155.713402777779,20.800767361111014,430.72340277777647
2021-03-21,32.37277083333341,368.2902222222236,2111.097666666671,19.68514930555554,412.5143888888855
2021-03-22,33.37551388888902,361.91632638888825,2055.012791666664,19.34688888888888,398.48068055555655
2021-03-23,33.159312500000034,337.9474375000011,1962.2485624999947,17.879208333333366,381.436881944445
2021-03-24,30.351048611111143,335.2336388888884,1989.472180555554,17.39928124999999,369.8022499999997
2021-03-25,26.97860416666665,316.550270833334,1873.601722222217,16.148673611111114,349.50756250000063
2021-03-26,27.80961805555557,347.6375486111109,1943.9937361111197,17.08530555555555,371.6610972222224
2021-03-27,28.511819444444274,348.8344374999996,2046.8121944444456,17.234517361111294,363.2608749999984
2021-03-28,28.116020833333423,346.1828611111099,2070.909409722221,16.893052083333185,364.4725833333338
2021-03-29,28.581916666666597,355.46823611111023,2080.581118055556,17.062923611111067,379.0713680555551
2021-03-30,28.689006944444383,368.5436249999997,2108.74277083334,17.65356597222215,410.0155694444449
2021-03-31,28.066826388888785,380.0932638888893,2084.6314513888874,17.30202430555549,394.46610416666624
2021-04-01,29.098680555555728,383.8294652777772,2262.0948055555573,18.45612847222214,443.513368055557
2021-04-02,29.304833333333463,398.5243541666672,2441.8914930555475,20.358805555555577,461.1998263888884
2021-04-03,31.05968750000009,405.248222222221,2398.547236111106,20.30084375000017,485.2631597222231
2021-04-04,30.36529861111109,395.41738194444486,2281.7055069444477,20.402888888888928,529.6709861111118
2021-04-05,30.639000000000063,398.4917986111122,2298.7129166666587,20.50837499999997,519.2077638888884
2021-04-06,31.89548611111115,405.94542361111,2315.576666666655,22.213979166666626,507.013569444443
2021-04-07,29.621486111111054,365.0580972222225,2186.039736111106,20.42892708333313,467.5980902777783
2021-04-08,29.51857638888883,360.484152777777,2159.544590277772,19.733111111111096,460.8098611111119
2021-04-09,30.053736111111085,366.81238194444455,2213.924743055559,19.925375000000148,457.31331944444577
2021-04-10,29.966333333333328,368.4592430555554,2267.81048611111,19.489076388888947,451.1565694444445
2021-04-11,29.89670138888889,368.36117361111246,2236.952819444445,18.909381944444288,450.0411944444433
2021-04-12,33.52014583333335,383.83818750000006,2417.860986111109,19.19888888888884,451.4751041666664
2021-04-13,35.422666666666665,399.7410416666671,2545.9870763888907,19.573253472222184,466.2752013888904
2021-04-14,35.43513194444443,403.8499444444455,2605.524756944436,19.537736111111155,478.15624999999926
2021-04-15,37.9018680555555,452.5657152777807,3264.808486111108,21.084524305555632,535.2557361111118
2021-04-16,37.24648611111096,453.5810486111104,3504.5184097222154,21.80500347222218,583.9842500000015
2021-04-17,37.022076388888784,451.4796041666664,3517.6023194444574,21.68141666666661,575.180965277779
2021-04-18,31.73964583333333,384.5039861111111,3143.5392708333343,18.042336805555557,486.2419861111111
2021-04-19,32.12863888888901,378.3809999999999,3553.3798888889014,17.335270833333414,488.1393402777777
2021-04-20,30.61523611111115,352.97201388888715,3414.842083333332,16.114656250000078,466.59471527777714
2021-04-21,33.12109027777777,364.6070833333324,3736.660256944452,16.574635416666627,485.721368055556
2021-04-22,36.24841666666676,381.1043680555555,4446.374027777782,16.439180555555478,551.4459097222222
2021-04-23,32.22376388888879,336.26789583333414,3899.3506111110937,14.289663194444536,546.3473124999988
2021-04-24,31.41461805555556,330.4002361111115,3889.745694444454,14.296697916666588,579.0085138888878
2021-04-25,32.290888888888816,333.2514722222213,3908.65071527778,14.018201388888832,560.1992013888878
2021-04-26,36.016513888888994,393.1670416666667,4002.8861597222126,15.564152777777847,624.3048888888876
2021-04-27,39.27061805555548,422.3233541666644,4390.324208333341,16.633746527777674,660.3825694444455
2021-04-28,41.17145833333328,459.407291666668,4412.402055555553,16.817100694444292,645.6927986111103
2021-04-29,41.9797361111112,447.7357083333312,4271.495520833344,17.215343750000034,653.9621111111111
2021-04-30,40.501125000000044,440.0869791666638,4239.892041666678,17.92831249999998,686.9420625000001
2021-05-01,40.24912499999993,473.7017083333348,4663.141763888887,18.185756944444623,780.3497152777775
2021-05-02,41.29980555555549,489.0089861111119,4866.335583333342,17.54980902777777,827.3067430555541
2021-05-03,43.48954166666677,513.9706111111116,5577.625152777785,18.3673819444444,815.1724027777786
2021-05-04,42.21375000000002,480.5942152777768,5589.366284722226,17.548253472222175,792.8738472222203
2021-05-05,43.32464583333326,466.5825694444441,5352.570597222233,17.327086805555606,768.2848333333321
2021-05-06,41.72184722222228,465.4817569444452,5215.506597222211,17.853951388888884,762.913722222223
2021-05-07,40.62183333333345,456.1621944444453,5105.348083333343,19.036552083333245,730.374263888889
2021-05-08,40.32736805555537,458.30639583333374,5420.658201388904,18.821722222222192,758.7167777777777
2021-05-09,39.56957638888892,459.262381944444,5379.036444444453,17.96143749999989,760.5284305555577
2021-05-10,39.35729861111111,464.27887499999736,5272.280250000001,17.521993055555445,783.2037361111096
2021-05-11,37.11502777777795,440.0630624999976,5053.3242708333455,16.76858333333338,822.0160277777786
2021-05-12,41.226027777777816,534.1757708333312,5569.68870833334,19.31611111111101,849.4575694444452
2021-05-13,38.02640277777778,546.5776874999999,4878.772048611112,19.816166666666632,776.7379166666659
2021-05-14,39.32479166666669,569.5086458333336,5026.435763888892,20.76138888888883,791.1474097222223
2021-05-15,39.40375694444445,561.1061666666667,4865.619881944425,20.96940972222204,740.2932499999997
2021-05-16,37.58987499999997,528.753812500001,4680.719104166662,19.585590277777825,700.1992569444432
2021-05-17,34.43700694444457,547.2079513888898,4465.895409722231,18.55895833333314,671.6487569444454
2021-05-18,35.19463888888886,634.866256944445,4753.987069444438,22.601440972222218,688.7977152777796
2021-05-19,28.13957638888886,536.5612430555547,3979.1246944444447,18.624989583333413,560.5801805555525
2021-05-20,25.734388888888805,455.9644236111116,3796.835923611112,16.08370138888892,520.6534166666663
2021-05-21,24.50518055555558,423.7699444444444,3670.0508888889008,16.61546180555542,515.5936180555581
2021-05-22,20.855145833333378,342.54660416666616,2867.4395555555634,15.024309027777708,405.7903194444432
2021-05-23,17.586201388888927,290.866354166666,2447.4055624999964,12.830364583333251,339.1744236111119
2021-05-24,20.5694027777778,339.1920833333344,3490.1866736111174,13.166697916666672,385.8526805555555
2021-05-25,24.218375000000066,359.5766041666657,3753.061430555545,13.190045138888935,403.6762777777784
2021-05-26,26.582819444444457,380.63454861111103,3872.6172291666608,14.198475694444417,441.0378958333336
